Month,Region,Region_unified,Total_Attendances,Type1_Attendances,Type2_Attendances,Other_Attendances,Over_4hr_Waits,Over_12hr_Waits,Emergency_Admissions,NEL_YTD_Growth,A&E near me,Accident,Ambulance,emergency symptoms,Flu Symptoms,hospital waiting times,NHS 111,stroke,flu_positivity,covid_positivity,gp_lrt_infection,nhs111_ari,ed_covid_like,ed_respiratory,gp_ari,MeanTemp,AirFrost,Rainfall,E07b - Under 75 mortality rate from respiratory disease considered preventable,E04b - Under 75 mortality rate from cardiovascular disease considered preventable,E05b - Under 75 mortality rate from cancer considered preventable,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E15 - Estimated dementia diagnosis rate (aged 65 and older),C24a - Cancer screening coverage: breast cancer,D10 - Adjusted antibiotic prescribing in primary care by the NHS,Supporting information - % population aged 65+,Population,Type,Total Attendances,Admitted Attendances,Delays >12hrs (count),12hr %,age_0_4_years,age_0_4_years_delayed,age_15_24_years,age_15_24_years_delayed,age_25_44_years,age_25_44_years_delayed,age_45_64_years,age_45_64_years_delayed,age_5_14_years,age_5_14_years_delayed,age_65_79_years,age_65_79_years_delayed,age_80_years,age_80_years_delayed,age_null_unknown,age_null_unknown_delayed,age_total_attendances,age_total_attendances_delayed,chief_complaint_airway_breathing,chief_complaint_airway_breathing_delayed,chief_complaint_circulation_chest,chief_complaint_circulation_chest_delayed,chief_complaint_environmental,chief_complaint_environmental_delayed,chief_complaint_eye,chief_complaint_eye_delayed,chief_complaint_gastrointestinal,chief_complaint_gastrointestinal_delayed,chief_complaint_general_minor_admin,chief_complaint_general_minor_admin_delayed,chief_complaint_genitourinary,chief_complaint_genitourinary_delayed,chief_complaint_head_and_neck,chief_complaint_head_and_neck_delayed,chief_complaint_neurological,chief_complaint_neurological_delayed,chief_complaint_null_unknown,chief_complaint_null_unknown_delayed,chief_complaint_obgyn,chief_complaint_obgyn_delayed,chief_complaint_psychosocial_behaviour_change,chief_complaint_psychosocial_behaviour_change_delayed,chief_complaint_skin,chief_complaint_skin_delayed,chief_complaint_total_attendances,chief_complaint_total_attendances_delayed,chief_complaint_trauma_musculoskeletal,chief_complaint_trauma_musculoskeletal_delayed,ethnicity_any_asian_background,ethnicity_any_asian_background_delayed,ethnicity_any_black_background,ethnicity_any_black_background_delayed,ethnicity_any_mixed_background,ethnicity_any_mixed_background_delayed,ethnicity_any_other_ethnic_group,ethnicity_any_other_ethnic_group_delayed,ethnicity_any_white_background,ethnicity_any_white_background_delayed,ethnicity_not_stated,ethnicity_not_stated_delayed,ethnicity_null_unknown,ethnicity_null_unknown_delayed,ethnicity_total_attendances,ethnicity_total_attendances_delayed,gender_female,gender_female_delayed,gender_indeterminate,gender_indeterminate_delayed,gender_male,gender_male_delayed,gender_null_unknown,gender_null_unknown_delayed,gender_total_attendances,gender_total_attendances_delayed
2023-11-01,NHS ENGLAND EAST OF ENGLAND ,East of England,213004,148254,0,64750,68837,2671,42763,0.0712857142857142,72,73,59,73,26,64,8,57,168.13333333333333,1725.2666666666669,5846.179122807018,16.1255,21.712,9.565666666666663,7.923833333333333,7.2,4.2,110.6,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,63.0,66.20742714285714,0.8742368003744844,18.704283015873017,5806943.0,T1,309395.0,76295.0,31090.0,1.936,0.1321228899679524,0.0953374722629614,0.1016011643949773,0.0513369567712881,0.2110183082483206,0.1447447145600578,0.185993640365242,0.182958601657604,0.095454879526964,0.0363237920723812,0.1468211440402556,0.2277658718311428,0.1269538097277107,0.2615603192530732,0.0,0.0,16283.947368421052,4238.611111111111,0.1103616717173946,0.175977663557685,0.1074822583490453,0.1250373696577441,0.0047062506855693,0.0028417429787313,0.0155974347974875,0.0045394654439787,0.1220567316926664,0.1547188666439402,0.1079617105761762,0.1368869150592946,0.0356304786440259,0.0408419712357131,0.0459238808182641,0.0269230128607726,0.0743523983225459,0.1061732126629125,0.0788972553771427,0.0678568759979066,0.0150589994045784,0.0153610177414523,0.0213389499357537,0.0182987030314853,0.0446849970342168,0.0268871928102336,13617.5,3845.8333333333335,0.2158454436553125,0.0982485441911223,0.0450963208033756,0.040600753681372,0.025670132161313,0.022428738481597,0.0191906869251555,0.0130121873434917,0.0225192579906293,0.0161540594315397,0.7850300823629424,0.8261816024730075,0.0479916300012907,0.0495056262630797,0.0545109829214377,0.0318431962878686,15975.555555555557,4062.647058823529,0.5130533155979983,0.5155444163713858,0.000147097030384,0.0002930058654157,0.484327403266494,0.4837420067272595,0.0024756731631706,0.0004365873160199,16283.947368421052,4238.611111111111
2023-12-01,NHS ENGLAND EAST OF ENGLAND ,East of England,215758,148713,0,67045,70770,2809,45808,0.0709285714285714,76,72,53,83,38,74,10,59,142.09677419354838,1263.967741935484,5846.179122807018,16.1255,20.80516129032258,9.565666666666663,7.923833333333333,6.8,5.7,145.5,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,63.0,66.20742714285714,0.8742368003744844,18.704283015873017,5806943.0,T1,305595.0,76890.0,32245.0,2.082,0.1174863474036135,0.0821305237726832,0.0925900564038466,0.0484866630039949,0.2108461281767663,0.1392341141494806,0.1948089602632197,0.1817530297459422,0.0821923592042815,0.0335978001852863,0.1608770170861359,0.2410495796071721,0.1412334178771309,0.2735736881179089,0.0,0.0,16036.666666666666,4336.470588235294,0.1177545144422486,0.1860283685389932,0.1076125488712947,0.1223210656390244,0.003770631851535,0.0018257333959629,0.0145760473471766,0.0030848415682162,0.1246425218806374,0.1530631457807378,0.1153919873026641,0.1459894901951446,0.0367705528125416,0.039588782839996,0.0501779845782394,0.0276659881448544,0.0736410707726698,0.0971103622460525,0.0682146199412295,0.0642976308921823,0.0160819136881788,0.0151796291313221,0.021826006784352,0.018271572295451,0.0513302598890292,0.0271539337906352,12990.0,3760.8333333333335,0.1983290651870948,0.0990896476111288,0.0479999055538964,0.0411200612524329,0.025642830408737,0.020843291471732,0.0184543364701271,0.012192455843279,0.0222762031142588,0.0162790902969557,0.7779832599475554,0.8238831744380446,0.050670888986565,0.0516049273707677,0.0569861501276647,0.0342024807256251,15841.111111111111,4109.411764705882,0.5183070927573322,0.5234378392632605,0.0001239632903244,0.0,0.4786325268650837,0.4756521367577219,0.0028216684077279,0.0004367026115834,16083.947368421052,4271.666666666667
2024-01-01,NHS ENGLAND EAST OF ENGLAND ,East of England,220483,148680,0,71803,70328,3942,46075,0.077,75,63,73,80,32,77,9,61,118.25806451612904,1054.1935483870968,5846.179122807018,16.1255,14.912419354838711,9.565666666666663,7.923833333333333,4.4,9.7,85.1,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5806943.0,T1,312150.0,78785.0,36350.0,2.31782410433689,0.0989784708403087,0.0671327060599787,0.1030703537761221,0.0512382547374826,0.2207885472142613,0.1489667476598057,0.1939363820879498,0.1837566839240153,0.0934998669279375,0.0396630236885549,0.1535787718205888,0.2361084565233814,0.1362530608159151,0.2725517407226801,0.0,0.0,16428.947368421053,4376.944444444444,0.0991492100828691,0.1672283689825711,0.1132669744247583,0.1240486784356698,0.0038988295154552,0.0040201389735917,0.0152415273044165,0.004245710978105,0.1299250606505528,0.1599453364685845,0.1085490147690034,0.1348304565276867,0.0370327826510541,0.0415618468513385,0.0467168644830984,0.0271491556542445,0.0773582684726643,0.1027737291034543,0.0803464906388628,0.0739473341784891,0.0175576994350263,0.017843601432778,0.0201753358154795,0.0167245537545624,0.0460476475340373,0.0263439230027368,16375.0,4568.571428571428,0.2045970402949021,0.0993147702078103,0.0451444736884671,0.0381344898116451,0.0245058747250482,0.0204371782770551,0.0170485177981541,0.0108697985343912,0.02183665165018,0.0163584631553723,0.7801906718555095,0.8237812878160411,0.0503424152270048,0.0501506290075938,0.0608633702046155,0.039626730259144,16428.947368421053,4376.944444444444,0.5256074140248594,0.5244436150587197,6.973933429363684e-05,4.196038939241111e-05,0.471890553800469,0.474583441972892,0.0024078799812388,0.0005490117500605,16428.947368421053,4376.944444444444
2024-02-01,NHS ENGLAND EAST OF ENGLAND ,East of England,215490,142825,0,72665,65695,3279,43747,0.0797142857142857,69,65,79,75,27,76,9,62,120.46428571428572,1012.1428571428572,5846.179122807018,16.1255,12.686071428571427,9.565666666666663,7.923833333333333,7.5,3.1,129.5,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,303370.0,74180.0,31545.0,2.0414193429120058,0.103150341631034,0.0666204695893849,0.1017466004945243,0.0504606912939546,0.2219950532449789,0.153726388537766,0.1952626593681548,0.1911191462397631,0.099286938718353,0.0403103216892499,0.1526212387173437,0.239555460648699,0.125756811321718,0.2585153675021289,0.0,0.0,15966.842105263158,4121.111111111111,0.0909043083947747,0.1575368562495276,0.1147926636604117,0.1286970214392273,0.0044151993668821,0.0026932968097598,0.0161140573054237,0.0048593291602417,0.1257651203444485,0.1615486475211224,0.1147743795987202,0.1356609193590373,0.0369507183243486,0.0454556905200917,0.0490099402294868,0.0282848366798581,0.0757828551939747,0.1008171118321509,0.0852121922867438,0.0735634825608078,0.0142826965913694,0.0188332790098002,0.020571108988659,0.0188361055295747,0.0455820465211803,0.0277535832076162,15650.0,4292.5,0.2057146751597598,0.0951889700729728,0.0465849451386219,0.0393940414782515,0.0247006019375973,0.0198470945011399,0.0183213918599391,0.0120963028342729,0.0225493368101058,0.018029837446723,0.7758692286451756,0.8211809912547109,0.0493884261338383,0.0488190861181071,0.0624631241090862,0.0403618030196515,15966.842105263158,4121.111111111111,0.5239424956961298,0.5292423803798153,9.751176327926844e-05,0.0001118778977785,0.4733679977313918,0.4703494030177548,0.0024839812778197,0.0005878104508781,15966.842105263158,4121.111111111111
2024-03-01,NHS ENGLAND EAST OF ENGLAND ,East of England,238630,154806,0,83824,59450,2913,48738,0.0755,76,68,66,68,22,77,9,60,132.25806451612902,1070.4193548387098,5846.179122807018,16.1255,13.29548387096774,9.565666666666663,7.923833333333333,7.8,2.5,94.3,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,332485.0,83640.0,28190.0,1.6380536953441147,0.1011765905286939,0.0679863941782096,0.103337308695119,0.0545518103319941,0.2204663282398013,0.1594986266705587,0.1914790052389933,0.1885899981051645,0.1082871068594544,0.0457155217190457,0.1494671705332472,0.2333451907496579,0.1257253431235838,0.2507993133289287,0.0,0.0,17499.21052631579,4646.666666666667,0.091927541414097,0.1515688448920815,0.1082911481347368,0.137813985994078,0.004326378813956,0.0021758686762857,0.0152912636915689,0.0052172724235383,0.1212278077085897,0.1571681421149423,0.1089468737162225,0.1369746969348218,0.0337249534069468,0.040731456878435,0.0501448948579131,0.029956474278983,0.0708089022408561,0.0974650519505767,0.0852735960834092,0.0766686694308699,0.0133831811978106,0.0148088145584153,0.0226580368513742,0.0181870801046502,0.0490743204411222,0.0305646382022729,13425.0,4030.0,0.2248748091436533,0.1007216724409446,0.0460144799848777,0.040779244413054,0.02440004037811,0.0206654126149011,0.0184986512152565,0.0115811046232913,0.0220531168410279,0.0171993154724646,0.7778291728293285,0.8186779071593521,0.0498488290663951,0.0525209775068522,0.0613641691596275,0.0385757580022993,17499.21052631579,4646.666666666667,0.5210068616114166,0.5269786987752499,0.0001335602650345,2.8800184321177772e-05,0.4760939100255689,0.4726024672185779,0.002777656464561,0.0006505072743821,17499.21052631579,4646.666666666667
2024-04-01,NHS ENGLAND EAST OF ENGLAND ,East of England,221055,144588,0,76467,58076,3215,46114,0.1498461538461538,71,63,68,77,17,69,9,68,146.4,1178.6666666666667,5846.179122807018,16.1255,15.362333333333334,9.565666666666663,7.923833333333333,9.3,1.2,85.5,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,309150.0,78980.0,28700.0,1.8405481109563304,0.0933587334194544,0.0619609393386215,0.1013066915561038,0.0563034351431039,0.2244124349132226,0.1575963093740821,0.1980526437369035,0.1928612658746509,0.0970584687833418,0.0415497615539977,0.1546755897750206,0.2310358418675826,0.1311549506617827,0.259023934655389,0.0,0.0,16271.052631578948,4387.777777777777,0.0848851639002442,0.14357140357445,0.1092395806484817,0.1357006075796866,0.0036383336966013,0.0020877363004734,0.0167920467647061,0.0052136649277068,0.1211974993916196,0.1599939357973403,0.1051356193236081,0.1305431691862588,0.0372452212934051,0.0450907392777851,0.0465233220782065,0.0296357436252921,0.0749247373271787,0.0999783774994769,0.0839330124140718,0.0729558978910833,0.01425068183245,0.0170183885028553,0.023182044929436,0.0176506280115053,0.0501853656806748,0.0339964459356788,12385.76923076923,3845.4545454545455,0.2292940727352223,0.1075430759512578,0.0463588133407403,0.0401481893074074,0.0248843643746774,0.0210868808723728,0.0173565648816817,0.0114771230745498,0.0224350197639512,0.0155760484812357,0.7783852680771617,0.8239899149519259,0.0487161410959897,0.046732267132214,0.0618302237297226,0.0407618656343972,16271.052631578948,4387.777777777777,0.5202764594883127,0.5273523775380495,0.0001436943593847,0.0,0.4773078763454045,0.4718904808030343,0.0023032085519631,0.0005268785010213,16271.052631578948,4387.777777777777
2024-05-01,NHS ENGLAND EAST OF ENGLAND ,East of England,238518,156905,0,81613,63828,3152,48145,0.1215384615384615,74,65,61,69,16,67,8,74,127.09677419354838,1113.3870967741937,5846.179122807018,16.1255,14.13467741935484,9.565666666666663,7.923833333333333,13.6,0.0,83.9,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,262620.0,65130.0,23430.0,1.527691045250306,0.0931276872152084,0.0648429925585564,0.1007523404265773,0.0543327733840005,0.2198230955191125,0.1538240350093027,0.1938227737023821,0.1897937499680638,0.1068809956875896,0.0438298928348816,0.15462577569167,0.2376321696665493,0.1309382438138086,0.2561028384273418,0.0,0.0,15448.235294117649,4070.625,0.0800047878000678,0.1367739770018731,0.1006946527090572,0.1259671202955088,0.0041149421793414,0.0017475167375449,0.0159922921146143,0.0047198959211524,0.1192598997193045,0.1594743825301984,0.1016925856562612,0.1365972214457954,0.0357217149979219,0.0447745276455599,0.0437767439373142,0.0283007419623801,0.0696107781029467,0.0999557179373619,0.0867101503855922,0.0841944143846335,0.0157027594582929,0.018770792233572,0.0241984839590944,0.018845443357997,0.0526299918066961,0.0320800217359407,13681.785714285714,3962.9166666666665,0.2499882748733504,0.1077353554269002,0.0490656241042691,0.0452937574033165,0.0257189121679627,0.0234914212076501,0.0182112750747338,0.0111794796037307,0.0246479719559463,0.0187147204961041,0.7818935121106554,0.8211429879375194,0.0423160715128193,0.0417819577899406,0.058074951565489,0.0381169493165366,15448.235294117649,4070.625,0.5164772326829896,0.5189777151459862,9.756215467770588e-05,0.0,0.4808630799711991,0.4798168938159823,0.0024260970153156,0.0009885782615866,15448.235294117649,4070.625
2024-06-01,NHS ENGLAND EAST OF ENGLAND ,East of England,230403,152613,0,77790,60871,2876,46669,0.0826428571428571,74,75,62,69,15,63,8,75,332.2,2337.8,5846.179122807018,16.1255,67.99317073170731,9.565666666666663,7.923833333333333,14.0,0.0,34.1,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,321940.0,80245.0,26320.0,1.571324090518827,0.0881928193920515,0.060419834431039,0.101306961112181,0.054886143678292,0.2232685914212517,0.1586350577590017,0.1928833724836387,0.1927664833751748,0.1147740800402726,0.0437573169145787,0.1522525571256113,0.2370858749569438,0.1273254653529423,0.2522463014766819,0.0,0.0,16944.21052631579,4458.055555555556,0.0719224645212585,0.1255539802992551,0.0989098219652352,0.1298828373841541,0.0049787726875184,0.002863753704132,0.0183205489811303,0.0042184164255106,0.1205928818344789,0.1660575718597765,0.0971882704072428,0.1297414085476045,0.0345280410373856,0.0438566023088895,0.0402872936888315,0.024769085011305,0.0703405655706276,0.1050647333370564,0.0868311027365609,0.0856689705765861,0.0146846128936766,0.0205983612474696,0.0221440541692976,0.0189414543848817,0.055961420647203,0.0306088727882034,13375.333333333334,3674.642857142857,0.2633177318039333,0.1120659315405656,0.0479254788742511,0.042338518934497,0.0258376426331806,0.0227456294577954,0.0184539071131299,0.0125049547449256,0.0225866487033918,0.0159356966062393,0.7731392218433358,0.815763591680714,0.0421849763798805,0.043936164022364,0.0698082837219556,0.0469761364577302,16944.21052631579,4458.055555555556,0.5133508284637215,0.5148038720490029,0.0001259010576023,0.0,0.4840882203443151,0.4842231029202838,0.0022630796384928,0.0009015601674325,16944.21052631579,4458.055555555556
2024-07-01,NHS ENGLAND EAST OF ENGLAND ,East of England,234214,156650,0,77564,60509,2478,47255,0.1052142857142857,68,67,62,68,14,66,9,71,415.8709677419355,3108.322580645161,5539.234946236559,15.55,93.8716129032258,9.376559139784948,7.551935483870968,16.0,0.0,79.0,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,327740.0,82625.0,24510.0,1.4137103487901976,0.0890154141908423,0.0582212056768985,0.1008604362364054,0.0530042536870315,0.2278827549176718,0.1622939673734521,0.1980886443483453,0.1952905345856739,0.1003541138799122,0.0397549841245934,0.1562377222687223,0.2397873096069308,0.1275858960944018,0.2515407243613184,0.0,0.0,17249.473684210527,4590.277777777777,0.0688530055947102,0.1208810386509877,0.1001237968468317,0.1354435139395578,0.0040810641340333,0.0025560450745861,0.0188538445518929,0.0047310171120168,0.1237858887872402,0.1686547984033587,0.0899992453691088,0.131894101488349,0.0362518564197427,0.0400282692640597,0.0370470834829316,0.0229371613362921,0.0704950837185245,0.0978905262949657,0.0777307142570673,0.0991742922989512,0.0161344240059436,0.0174252867358034,0.0223135195615267,0.019555459515375,0.0645324736538796,0.0274226826856013,10787.692307692309,3296.153846153846,0.269987614344112,0.1114119711093445,0.047639240392125,0.0424995616711164,0.0271518006664867,0.0236819899795271,0.0176948782653885,0.0121328978218192,0.022695177402581,0.0177004977461973,0.7709992224188728,0.8128529780871239,0.0432901686394778,0.0446572391712743,0.0706539729677161,0.0472149825324798,17249.473684210527,4590.277777777777,0.5115249706624414,0.518639703210648,8.998763514243684e-05,0.0,0.4859355033461185,0.4807932263382978,0.0024093365980716,0.0009729834468249,17249.473684210527,4590.277777777777
2024-08-01,NHS ENGLAND EAST OF ENGLAND ,East of England,218518,147101,0,71417,54715,1720,46304,0.0872857142857142,66,77,57,75,10,65,8,63,256.4516129032258,2242.3548387096776,4171.87623655914,10.710752688172043,44.23467741935484,7.225483870967742,5.833978494623657,16.9,0.0,46.2,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,305545.0,81270.0,20940.0,1.2841916134937614,0.0784599992908549,0.0467818348094504,0.1074482469840486,0.059041494426641,0.2338206896894244,0.1648346969688494,0.2057182022894341,0.2025544430596154,0.0754104952599488,0.0303189322446556,0.1646872206006575,0.2434966276405913,0.1344887732098945,0.2526511659500594,0.0,0.0,16081.315789473683,4515.0,0.0556439291047811,0.1000634154056707,0.0980470214492129,0.1364992912240346,0.0046022359747842,0.0018871387865559,0.0199736069631276,0.0057886463047905,0.1269069745116777,0.1711517162769795,0.0872079653041936,0.1320789383193921,0.0383185451376068,0.045280310058109,0.0354087303535714,0.0201414756306275,0.0712728016298963,0.1004356708674815,0.0782132114034025,0.0986601407912443,0.0177570177722672,0.0220708190809112,0.0255349330720933,0.0196337010804017,0.0673146267383144,0.029546881137931,10096.153846153846,3272.3076923076924,0.2736240147135775,0.1164198744667762,0.0470386321814244,0.0407436192417708,0.0254739808901356,0.022225126939858,0.0169094322890339,0.0118943246907906,0.0214675501027046,0.0158388263547306,0.7759729607570204,0.8197786411294635,0.0425792068494306,0.0420677096487285,0.0706051306123038,0.047367529637494,16081.315789473683,4515.0,0.5170977925233552,0.5216099675428418,0.0001206733729996,0.0002677376171352,0.4806291858143928,0.4777628957054343,0.0021714750284837,0.0006417310493423,16081.315789473683,4515.0
2024-09-01,NHS ENGLAND EAST OF ENGLAND ,East of England,223525,150130,0,73395,61104,2702,45939,0.0830714285714285,72,69,61,81,18,60,8,60,304.8666666666667,2143.733333333333,5092.472555555556,15.727111111111112,52.22133333333333,10.527222222222225,7.932222222222222,13.8,0.0,133.5,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,312685.0,81050.0,26770.0,1.6044029845525531,0.0871886315147795,0.0579464510911126,0.1072683943336629,0.0549321808555922,0.2254285333102638,0.1620583200735076,0.1975734968465507,0.1975804909271532,0.0959586654454182,0.0398891029002949,0.1563771138767755,0.2370074837574331,0.1300575771935063,0.2510124090761211,0.0,0.0,16457.105263157893,4502.777777777777,0.0768446378134874,0.1266628638903225,0.102571165220498,0.1378195314620937,0.0041788181391791,0.0023814931828664,0.0182429254391986,0.0050217448173926,0.1250518048515264,0.1706915606349812,0.0839505348929017,0.1266656357434445,0.038489581340728,0.0430849862348111,0.037823729036853,0.0222509672829834,0.0731420057858396,0.1029649699004023,0.0850020570252145,0.0894492316734337,0.0147337331627243,0.0181409469234215,0.0230166421039499,0.01859297713945,0.0582290004465961,0.0315910189024024,11379.23076923077,3647.692307692308,0.2586509218928865,0.1037348708984822,0.0462195972267808,0.0415004430605137,0.0271422182273044,0.0250052404605257,0.0178968091476011,0.0124906613639191,0.0222090096448164,0.017348008172045,0.7761680281405418,0.8136565648359531,0.0434363038931151,0.0455509282619658,0.067007415965402,0.0444100610967452,16457.105263157893,4502.777777777777,0.5170045796996479,0.5231777001530233,8.26748364308e-05,0.0,0.4806745961718331,0.4755829714352685,0.0021846127710495,0.0009903487575494,16457.105263157893,4502.777777777777
2024-10-01,NHS ENGLAND EAST OF ENGLAND ,East of England,235286,158769,0,76517,68690,3712,48281,0.0857142857142857,75,67,67,66,26,70,8,60,383.483870967742,3060.3870967741937,7063.110860215054,22.59344086021505,58.60354838709677,20.39333333333333,11.891290322580646,11.3,0.4,91.3,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,329720.0,85360.0,33645.0,1.9762505385646008,0.1041869469170948,0.0689618008971429,0.1033753195785891,0.0544339124735402,0.2213799738409506,0.1591842251083337,0.1941615593756728,0.192899912888733,0.0917428016150302,0.0358507566850885,0.1540390152930054,0.2340354644270467,0.131015655699323,0.2546147438364768,0.0,0.0,17353.684210526317,4742.222222222223,0.0903481239945403,0.1484049087815287,0.1114886273089901,0.1412190129378773,0.00417704109501,0.0020771077323257,0.0167253030062036,0.0040208065331462,0.1250478049757082,0.1607208095061173,0.0951440042859024,0.133578978162626,0.0365384778281244,0.0411696059486414,0.04051451320353,0.0231646812630192,0.0731007017419267,0.1007516651900973,0.0771946824025376,0.0815002046621529,0.0148135280586603,0.017365320908331,0.0229994188165851,0.0174196939932784,0.0551299483199195,0.0271681728493966,12086.53846153846,3870.3846153846152,0.2369486866373318,0.1016244915410631,0.0474791011582748,0.0426645741464408,0.0256465152333177,0.0208429138040983,0.0185180341033435,0.0133796182536691,0.0233692905679883,0.0182498877404579,0.774612506194491,0.8139753258808561,0.0413501880735759,0.0444166471126025,0.0689755815528787,0.0463297627875129,17353.684210526317,4742.222222222223,0.5179480211965884,0.5265514506146789,8.40364269295158e-05,0.0,0.4798889584479872,0.4727093771203827,0.0020339552261182,0.0006921657811472,17353.684210526317,4742.222222222223
2024-11-01,NHS ENGLAND EAST OF ENGLAND ,East of England,232709,154219,0,78490,68712,3275,47219,0.0827142857142857,69,64,62,75,24,64,8,61,168.13333333333333,1725.2666666666669,8807.928888888888,27.392000000000003,21.712,51.754888888888885,14.163777777777778,7.2,6.5,75.4,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,325135.0,81035.0,32780.0,1.990608404936678,0.1282417012538045,0.0857559448247428,0.1016683074451264,0.0573536565768477,0.2115154350137276,0.1619303264078644,0.1876962139710537,0.1935047930781318,0.0917002343996093,0.0342793142129179,0.1496515245417908,0.2224181877616087,0.1295252101148369,0.2445202485091481,0.0,0.0,17112.36842105263,4501.944444444444,0.1047611795780547,0.1594112012184001,0.1117362592312551,0.1364253590001187,0.0044545490272383,0.0029661155003088,0.0161087347415433,0.0037609186721573,0.1254561596924863,0.1604889940431411,0.0962102626400625,0.1242314986282814,0.037183862908565,0.0409597216666476,0.0438555514057497,0.0269440664862077,0.0766300418038672,0.1031678526127057,0.0724525029628404,0.0806717169436263,0.0166465027492424,0.0198480282400939,0.0219067606123689,0.0157420099883776,0.0492035619735605,0.0259176062930097,13154.642857142857,4041.428571428572,0.223464645298541,0.0991180071148019,0.0495274723394,0.0459772490557324,0.0266810214676686,0.0227776104167867,0.0194418828967504,0.0125251813960964,0.0224646652555926,0.0186671980657063,0.7730759738339567,0.813827014842846,0.0400483787016667,0.0416541737086004,0.068583085387594,0.044713903570347,17112.36842105263,4501.944444444444,0.5175378743331301,0.5288428018374307,7.966495944937894e-05,0.0003571879809959,0.4814935389108618,0.470990999314428,0.0008325847637293,0.0008423116248806,17112.36842105263,4501.944444444444
2024-12-01,NHS ENGLAND EAST OF ENGLAND ,East of England,238929,156623,0,82306,75366,4687,47468,0.0764285714285714,76,63,58,77,63,78,9,58,142.09677419354838,1263.967741935484,12317.310107526882,34.79247311827957,20.80516129032258,332.45139784946235,18.7789247311828,6.8,1.0,82.2,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,64.8,69.80775476190476,0.8742368003744844,18.704283015873017,5843885.0,T1,329995.0,81475.0,38785.0,2.28664828861003,0.1339746379621086,0.0864189558667162,0.0912635568899105,0.0522143432331746,0.2104395712117343,0.1512805046868649,0.188443580494396,0.19465085144441,0.0863583064513408,0.0346579713068541,0.155023195810483,0.2291316821144351,0.1345013716087627,0.2513590823754603,0.0,0.0,17368.157894736843,4526.388888888889,0.1160699991322296,0.1794067184792074,0.1099177781121926,0.1314239869388078,0.0037882349205963,0.0030135597639461,0.013743048767643,0.0038073551278793,0.1239227108004052,0.1534105096344152,0.1210869590710611,0.1336707702078514,0.0360303319507034,0.0401524435400349,0.0481574745309806,0.0297244114194686,0.0759463185523802,0.1029679974074498,0.0643196404852401,0.0710651683672773,0.0163769792392564,0.020187830372287,0.0197432845030816,0.0125289135008116,0.0484599218324235,0.0256844399547228,13274.285714285714,4060.714285714286,0.2023702774136758,0.0936335477899183,0.0526724835998931,0.0454222797526537,0.027163617699686,0.023303586908806,0.0195791606962204,0.0137624229497221,0.0250610321334349,0.0188291603534512,0.7671931784032523,0.8105553985916892,0.0390927027031503,0.0409358414013655,0.0692912451160282,0.0474834259683797,17368.157894736843,4526.388888888889,0.5171015273689,0.5225439486005722,3.386762763414737e-05,0.0,0.4820150821819655,0.4767808611692468,0.0008018993876004,0.0003607951211622,17368.157894736843,4526.388888888889
